INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,EICHERMOT,28-Apr-2026,8900,CE,0,0,0,24.35,0.05,0,0,200,0,02-APR-2026,
OPTSTK,EICHERMOT,28-Apr-2026,9000,CE,1.5,2.45,1.4,2.15,2.15,59,531.1061,11200,-700,02-APR-2026,
OPTSTK,EICHERMOT,28-Apr-2026,9100,CE,0,0,0,1.85,0.05,0,0,1000,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,5800,CE,0,0,0,2227.3,918.75,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,5800,PE,0,0,0,2.8,22.25,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,5900,CE,0,0,0,1824,829.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,5900,PE,0,0,0,7.25,32.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6000,CE,0,0,0,2033.55,743.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6000,PE,0,0,0,5.75,45.3,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6100,CE,0,0,0,1828.8,661.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6100,PE,0,0,0,8.65,62.2,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6200,CE,0,0,0,1842.1,583.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6200,PE,0,0,0,11,83.45,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6250,CE,0,0,0,555.9,546,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6250,PE,0,0,0,150.8,95.85,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6300,CE,0,0,0,1747.6,510.05,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6300,PE,0,0,0,14.85,109.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6350,CE,0,0,0,491.45,475.45,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6350,PE,0,0,0,185.2,124.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6400,CE,0,0,0,1654.15,442.2,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6400,PE,0,0,0,19.75,140.85,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6450,CE,0,0,0,431.75,410.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6450,PE,0,0,0,224.4,158.55,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6500,CE,0,0,0,1561.95,379.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6500,PE,0,0,0,25.9,177.7,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6550,CE,0,0,0,376.95,350.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6550,PE,0,0,0,268.5,198.3,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6600,CE,0,0,0,1471.2,323.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6600,PE,0,0,0,33.5,220.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6650,CE,0,0,0,327,297.3,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6650,PE,0,0,0,317.45,243.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6700,CE,0,0,0,1382.15,272.65,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6700,PE,0,0,0,42.8,268.85,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6750,CE,0,0,0,281.9,249.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6750,PE,0,0,0,371.25,295.3,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6800,CE,0,0,0,1294.95,227.75,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6800,PE,0,0,0,54,323.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6850,CE,0,0,0,241.5,207.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6850,PE,0,0,0,429.7,352.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6900,CE,0,0,0,1209.9,188.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6900,PE,0,0,0,67.3,382.95,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6950,CE,0,0,0,205.6,170.75,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,6950,PE,0,0,0,492.7,414.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7000,CE,0,0,0,1127.2,154.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7000,PE,0,0,0,82.95,448.1,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7050,CE,0,0,0,173.9,139.2,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7050,PE,0,0,0,559.9,482.55,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7100,CE,0,0,0,1047.1,125.25,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7100,PE,0,0,0,101.15,518.2,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7150,CE,0,0,0,146.2,112.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7150,PE,0,0,0,631.1,554.95,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7200,CE,0,0,0,969.7,100.65,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7200,PE,0,0,0,122.15,592.8,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7250,CE,0,0,0,122.55,89.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7250,PE,0,0,0,706.35,631.65,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7300,CE,0,0,0,895.6,80.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7300,PE,0,0,0,146.4,671.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7350,CE,0,0,0,101.6,71.25,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7350,PE,0,0,0,784.3,712.2,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7400,CE,0,0,0,824.25,63.2,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7400,PE,0,0,0,173.4,753.75,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7450,CE,0,0,0,83.95,55.95,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7450,PE,0,0,0,865.5,796.05,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7500,CE,0,0,0,755.95,49.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7500,PE,0,0,0,203.45,839.1,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7600,CE,0,0,0,691.4,38.25,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7600,PE,0,0,0,237.2,927.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7700,CE,0,0,0,630.3,29.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7700,PE,0,0,0,274.5,1017.45,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7800,CE,0,0,0,572.8,22.3,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,26-May-2026,7800,PE,0,0,0,315.35,1109.6,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,5800,CE,0,0,0,981.5,977.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,5800,PE,0,0,0,91.6,50.7,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6000,CE,0,0,0,830.45,814.1,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6000,PE,0,0,0,137,84.65,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6200,CE,0,0,0,692.45,664.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6200,PE,0,0,0,195.4,132.85,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6300,CE,0,0,0,629.1,596.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6300,PE,0,0,0,230.25,162.95,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6400,CE,0,0,0,569.55,532.15,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6400,PE,0,0,0,268.9,197.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6500,CE,0,0,0,513.8,472.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6500,PE,0,0,0,311.35,236.25,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6600,CE,0,0,0,461.85,417.1,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6600,PE,0,0,0,357.65,279.65,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6700,CE,0,0,0,413.7,366.3,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6700,PE,0,0,0,407.7,327.55,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6800,CE,0,0,0,369.3,320.05,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6800,PE,0,0,0,461.45,379.95,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6900,CE,0,0,0,328.5,278.1,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,6900,PE,0,0,0,518.9,436.7,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7000,CE,0,0,0,291.2,240.45,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7000,PE,0,0,0,579.8,497.7,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7100,CE,0,0,0,257.25,206.75,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7100,PE,0,0,0,644.1,562.7,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7200,CE,0,0,0,226.55,176.9,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7200,PE,0,0,0,711.55,631.45,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7300,CE,0,0,0,198.8,150.55,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7300,PE,0,0,0,782.05,703.8,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7400,CE,0,0,0,174.25,127.5,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7400,PE,0,0,0,855.7,779.4,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7600,CE,0,0,0,132.05,90.1,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7600,PE,0,0,0,1009.95,939.35,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7800,CE,0,0,0,99,62.45,0,0,0,0,02-APR-2026,
OPTSTK,EICHERMOT,30-Jun-2026,7800,PE,0,0,0,1173.25,1109.05,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,170,CE,0,0,0,67.43,62.37,0,0,9700,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,170,PE,0.7,0.97,0.52,0.55,0.55,596,2469.1311,1130050,470450,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,180,CE,0,0,0,51.51,52.45,0,0,2425,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,180,PE,1.12,1.66,0.9,0.92,0.92,410,1802.883,754175,196425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,185,CE,0,0,0,53.64,47.52,0,0,606250,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,185,PE,1.59,2.2,1.16,1.24,1.24,387,1753.1795,446200,380725,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,190,CE,39.2,43.23,38.42,43.23,43.23,4,22.3022,9700,7275,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,190,PE,1.68,2.86,1.51,1.62,1.62,568,2649.0186,916650,89725,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,192.5,CE,0,0,0,38.52,40.24,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,192.5,PE,0,0,0,0.97,0.28,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,195,CE,34.5,38.76,34.5,38.76,38.76,2,11.2341,16975,2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,195,PE,2.58,3.65,2,2.13,2.13,387,1858.2472,395275,84875,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,197.5,CE,0,0,0,34.09,35.5,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,197.5,PE,0,0,0,1.5,0.53,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,200,CE,33.55,35.9,29.76,34.97,34.97,223,1261.9026,1110650,412250,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,200,PE,2.84,4.61,2.58,2.73,2.73,2064,10200.8985,3225250,227950,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,202.5,CE,0,0,0,29.85,30.91,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,202.5,PE,0,0,0,2.24,0.92,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,205,CE,0,0,0,35.29,28.69,0,0,218250,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,205,PE,4.2,5.76,3.48,3.57,3.57,252,1281.8693,254625,-41225,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,207.5,CE,0,0,0,25.87,26.53,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,207.5,PE,0,0,0,3.23,1.52,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,210,CE,21.6,27.15,21.6,27.04,27.04,62,354.3536,261900,87300,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,210,PE,5.14,7.18,4.25,4.5,4.5,847,4433.9532,1125200,2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,212.5,CE,0,0,0,22.17,22.42,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,212.5,PE,7.13,7.61,4.82,4.98,4.98,46,244.3636,29100,26675,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,215,CE,22.59,23.59,22.59,23.03,23.03,4,23.0889,218250,-2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,215,PE,6.2,8.74,5.37,5.63,5.63,536,2891.335,1042750,89725,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,217.5,CE,19.79,21.75,17.04,21.32,21.32,79,454.2139,155200,155200,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,217.5,PE,7.27,9.65,6,6.35,6.35,231,1263.5705,77600,-14550,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,220,CE,18,19.97,15.3,19.48,19.48,305,1753.2304,521375,113975,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,220,PE,7,10.67,6.5,7.04,7.04,1624,9020.9639,1663550,184300,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,222.5,CE,14.84,18.07,14.32,17.78,17.78,49,283.6896,60625,60625,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,222.5,PE,12.88,12.88,7.42,7.92,7.92,334,1877.9559,215825,215825,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,225,CE,15.56,16.7,12.45,16.11,16.11,1885,10919.8138,642625,339500,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,225,PE,9.93,12.74,8.29,8.69,8.69,1942,11115.9723,2007900,329800,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,227.5,CE,14.65,15.19,11.11,14.6,14.6,581,3386.5474,291000,291000,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,227.5,PE,10.74,13.97,8.19,9.55,9.55,932,5409.5833,494700,223100,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,230,CE,12.44,13.81,9.91,13.22,13.22,3851,22562.9013,3256775,688700,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,230,PE,10.5,15.34,10.2,10.73,10.73,1992,11724.641,3635075,-9700,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,232.5,CE,11.35,12.41,8.79,11.83,11.83,843,4965.6444,274025,155200,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,232.5,PE,13.09,16.52,11.39,11.87,11.87,310,1850.2595,560175,2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,235,CE,10.97,11.06,7.76,10.54,10.54,1727,10237.2784,1753275,404975,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,235,PE,12.01,18,12,13.03,13.03,754,4568.3498,1423475,-155200,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,237.5,CE,8.36,9.81,6.8,9.34,9.34,503,2997.7738,227950,53350,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,237.5,PE,16.27,19.22,13.7,14.47,14.47,150,923.0501,477725,53350,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,240,CE,9.09,9.09,5.94,8.25,8.25,3650,21884.1169,5970350,523800,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,240,PE,15.5,21.09,14.99,15.44,15.44,371,2318.9744,2609300,-58200,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,242.5,CE,6.9,7.6,5.2,7.21,7.21,442,2666.2315,293425,128525,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,242.5,PE,0,0,0,18.99,15.43,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,245,CE,5.72,6.67,4.5,6.35,6.35,1023,6212.7828,1758125,-50925,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,245,PE,20.12,23.8,18.48,18.79,18.79,52,335.353,346775,-4850,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,247.5,CE,5.48,5.72,3.92,5.51,5.51,125,764.5855,92150,92150,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,247.5,PE,0,0,0,22.51,18.97,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,250,CE,5,5.05,3.33,4.76,4.76,2228,13728.9171,4471700,36375,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,250,PE,24.03,28.55,21.45,22.08,22.08,94,626.0232,1520475,2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,252.5,CE,4,4.25,2.9,4.11,4.11,111,689.1537,99425,75175,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,252.5,PE,0,0,0,26.31,22.82,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,255,CE,3.51,3.75,2.5,3.54,3.54,378,2365.1294,1003950,67900,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,255,PE,28.2,31.7,27.51,27.51,24.85,6,41.4702,232800,2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,257.5,CE,3.2,3.2,2.43,3.08,3.08,36,227.3794,63050,63050,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,257.5,PE,0,0,0,30.31,26.94,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,260,CE,2.51,2.8,1.85,2.61,2.61,1921,12218.8419,3887275,-123675,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,260,PE,0,0,0,25.36,29.08,0,0,1401650,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,265,CE,1.99,2.03,0.7,1.91,1.91,424,2742.2654,1105800,-143075,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,265,PE,34.6,41.41,33.75,34.35,34.35,222,1629.2848,1086400,140650,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,270,CE,1.38,1.53,1.05,1.42,1.42,666,4381.6614,3555050,322525,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,270,PE,40.9,46,37.7,38.77,38.77,116,879.4066,2003050,-9700,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,275,CE,1.17,1.26,0.82,1.08,1.08,246,1646.5374,722650,38800,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,275,PE,0,0,0,38.21,42.79,0,0,249775,0,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,280,CE,0.97,0.98,0.68,0.86,0.86,551,3752.2542,2555950,317675,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,280,PE,50,55.4,47.78,48.33,48.33,34,273.1062,763875,55775,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,290,CE,0.57,0.62,0.44,0.54,0.54,265,1866.9146,1406500,126100,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,290,PE,60,61.58,58.15,58.15,57.32,13,110.3348,375875,26675,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,300,CE,0.47,0.47,0.3,0.37,0.37,357,2600.3205,2131575,2425,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,300,PE,70,74.3,67,67.23,67.23,28,251.1381,1886650,4850,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,330,CE,0.22,0.22,0.16,0.19,0.01,17,136.1165,562600,-4850,02-APR-2026,
OPTSTK,ETERNAL,28-Apr-2026,340,CE,0.15,0.15,0.15,0.15,0.01,2,16.4973,29100,2425,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,190,CE,0,0,0,69.1,44.4,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,190,PE,0,0,0,2,1.16,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,192.5,CE,0,0,0,41.6,42.17,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,192.5,PE,0,0,0,2.99,1.41,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,195,CE,0,0,0,39.58,39.99,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,195,PE,0,0,0,3.44,1.7,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,197.5,CE,0,0,0,37.61,37.84,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,197.5,PE,0,0,0,3.95,2.04,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,200,CE,0,0,0,60.55,35.75,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,200,PE,5.58,7.65,5.5,5.5,5.5,20,100.4277,116400,12125,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,202.5,CE,0,0,0,33.84,33.71,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,202.5,PE,0,0,0,5.12,2.87,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,205,CE,0,0,0,32.02,31.72,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,205,PE,0,0,0,5.78,3.36,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,207.5,CE,0,0,0,30.27,29.79,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,207.5,PE,0,0,0,6.49,3.91,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,210,CE,0,0,0,52.5,27.93,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,210,PE,0,0,0,5.05,4.52,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,212.5,CE,0,0,0,26.92,26.12,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,212.5,PE,0,0,0,8.09,5.2,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,215,CE,0,0,0,25.34,24.39,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,215,PE,0,0,0,8.99,5.95,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,217.5,CE,0,0,0,23.83,22.72,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,217.5,PE,6,6,6,6,6.76,1,5.4199,2425,2425,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,220,CE,0,0,0,45.05,21.13,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,220,PE,0,0,0,7.4,7.64,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,222.5,CE,0,0,0,20.98,19.6,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,222.5,PE,0,0,0,12.03,8.6,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,225,CE,0,0,0,19.64,18.15,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,225,PE,0,0,0,13.17,9.63,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,227.5,CE,0,0,0,18.37,16.77,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,227.5,PE,0,0,0,14.37,10.73,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,230,CE,18.8,19.05,15.89,17.81,15.47,19,114,26675,19400,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,230,PE,17,17.2,17,17.05,11.9,3,17.9753,9700,7275,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,232.5,CE,0,0,0,16,14.23,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,232.5,PE,0,0,0,16.95,13.15,0,0,0,0,02-APR-2026,
OPTSTK,ETERNAL,26-May-2026,235,CE,0,0,0,14.9,13.07,0,0,0,0,02-APR-2026,
